Freq.	V(n002)
2.04173794466953e+000	(-7.14732763467200e-006dB,-7.35025256862433e-002°)
2.08929613085404e+000	(-7.48417051886345e-006dB,-7.52146175050963e-002°)
2.13796208950223e+000	(-7.83688828947096e-006dB,-7.69665889263955e-002°)
2.18776162394955e+000	(-8.20622910620663e-006dB,-7.87593688554663e-002°)
2.23872113856834e+000	(-8.59297638677820e-006dB,-8.05939078339075e-002°)
2.29086765276777e+000	(-8.99795046844979e-006dB,-8.24711785435136e-002°)
2.34422881531992e+000	(-9.42201034964430e-006dB,-8.43921763219320e-002°)
2.39883291901949e+000	(-9.86605551255187e-006dB,-8.63579196903269e-002°)
2.45470891568503e+000	(-1.03310278296377e-005dB,-8.83694508933307e-002°)
2.51188643150958e+000	(-1.08179135646569e-005dB,-9.04278364515666e-002°)
2.57039578276886e+000	(-1.13277454594985e-005dB,-9.25341677270383e-002°)
2.63026799189538e+000	(-1.18616049261439e-005dB,-9.46895615016824e-002°)
2.69153480392691e+000	(-1.24206243456710e-005dB,-9.68951605693921e-002°)
2.75422870333816e+000	(-1.30059894598373e-005dB,-9.91521343418255e-002°)
2.81838293126445e+000	(-1.36189418976742e-005dB,-1.01461679468318e-001°)
2.88403150312660e+000	(-1.42607818014124e-005dB,-1.03825020470228e-001°)
2.95120922666638e+000	(-1.49328705874195e-005dB,-1.06243410390051e-001°)
3.01995172040201e+000	(-1.56366338296129e-005dB,-1.08718131455645e-001°)
3.09029543251359e+000	(-1.63735642894582e-005dB,-1.11250495759921e-001°)
3.16227766016837e+000	(-1.71452250771241e-005dB,-1.13841845956355e-001°)
3.23593656929628e+000	(-1.79532529707952e-005dB,-1.16493555970691e-001°)
3.31131121482591e+000	(-1.87993618845009e-005dB,-1.19207031729214e-001°)
3.38844156139202e+000	(-1.96853465056762e-005dB,-1.21983711903974e-001°)
3.46736850452531e+000	(-2.06130861043844e-005dB,-1.24825068675350e-001°)
3.54813389233575e+000	(-2.15845485084159e-005dB,-1.27732608512381e-001°)
3.63078054770101e+000	(-2.26017942924825e-005dB,-1.30707872971240e-001°)
3.71535229097172e+000	(-2.36669811390756e-005dB,-1.33752439512306e-001°)
3.80189396320560e+000	(-2.47823684143866e-005dB,-1.36867922336244e-001°)
3.89045144994280e+000	(-2.59503219641124e-005dB,-1.40055973239552e-001°)
3.98107170553496e+000	(-2.71733191349319e-005dB,-1.43318282490010e-001°)
4.07380277804112e+000	(-2.84539540158719e-005dB,-1.46656579722507e-001°)
4.16869383470335e+000	(-2.97949429554944e-005dB,-1.50072634855709e-001°)
4.26579518801592e+000	(-3.11991303124761e-005dB,-1.53568259030064e-001°)
4.36515832240165e+000	(-3.26694944945515e-005dB,-1.57145305567628e-001°)
4.46683592150962e+000	(-3.42091542703914e-005dB,-1.60805670954221e-001°)
4.57088189614874e+000	(-3.58213753929932e-005dB,-1.64551295844440e-001°)
4.67735141287197e+000	(-3.75095775133719e-005dB,-1.68384166090046e-001°)
4.78630092322637e+000	(-3.92773414462717e-005dB,-1.72306313792279e-001°)
4.89778819368445e+000	(-4.11284167541501e-005dB,-1.76319818378647e-001°)
5.01187233627271e+000	(-4.30667297101938e-005dB,-1.80426807704769e-001°)
5.12861383991364e+000	(-4.50963916133664e-005dB,-1.84629459181832e-001°)
5.24807460249771e+000	(-4.72217075162499e-005dB,-1.88930000930286e-001°)
5.37031796370252e+000	(-4.94471853598962e-005dB,-1.93330712960352e-001°)
5.49540873857623e+000	(-5.17775455176255e-005dB,-1.97833928379989e-001°)
5.62341325190348e+000	(-5.42177308287820e-005dB,-2.02442034630949e-001°)
5.75439937337156e+000	(-5.67729170617008e-005dB,-2.07157474753569e-001°)
5.88843655355588e+000	(-5.94485238975063e-005dB,-2.11982748680957e-001°)
6.02559586074356e+000	(-6.22502264318578e-005dB,-2.16920414563278e-001°)
6.16595001861481e+000	(-6.51839672042963e-005dB,-2.21973090122805e-001°)
6.30957344480192e+000	(-6.82559687928107e-005dB,-2.27143454040472e-001°)
6.45654229034654e+000	(-7.14727470295678e-005dB,-2.32434247374646e-001°)
6.60693448007594e+000	(-7.48411247992460e-005dB,-2.37848275012860e-001°)
6.76082975391980e+000	(-7.83682465212408e-005dB,-2.43388407157280e-001°)
6.91830970918935e+000	(-8.20615932984002e-005dB,-2.49057580844678e-001°)
7.07945784384136e+000	(-8.59289987824534e-005dB,-2.54858801501705e-001°)
7.24435960074988e+000	(-8.99786657792940e-005dB,-2.60795144536295e-001°)
7.41310241300916e+000	(-9.42191836529643e-005dB,-2.66869756966003e-001°)
7.58577575029182e+000	(-9.86595465408982e-005dB,-2.73085859084174e-001°)
7.76247116628690e+000	(-1.03309172419022e-004dB,-2.79446746164766e-001°)
7.94328234724279e+000	(-1.08177923077493e-004dB,-2.85955790206757e-001°)
8.12830516164097e+000	(-1.13276125036035e-004dB,-2.92616441719027e-001°)
8.31763771102669e+000	(-1.18614591434586e-004dB,-2.99432231546655e-001°)
8.51138038202374e+000	(-1.24204644970652e-004dB,-3.06406772739581e-001°)
8.70963589956078e+000	(-1.30058141900766e-004dB,-3.13543762464606e-001°)
8.91250938133743e+000	(-1.36187497189026e-004dB,-3.20846983961731e-001°)
9.12010839355907e+000	(-1.42605710819161e-004dB,-3.28320308545853e-001°)
9.33254300796988e+000	(-1.49326395371417e-004dB,-3.35967697654849e-001°)
9.54992586021433e+000	(-1.56363804882657e-004dB,-3.43793204945131e-001°)
9.77237220955808e+000	(-1.63732865064952e-004dB,-3.51800978435738e-001°)
9.99999999999997e+000	(-1.71449204949260e-004dB,-3.59995262702098e-001°)
1.02329299228075e+001	(-1.79529190037219e-004dB,-3.68380401120582e-001°)
1.04712854805090e+001	(-1.87989956975587e-004dB,-3.76960838165012e-001°)
1.07151930523760e+001	(-1.96849449911575e-004dB,-3.85741121756324e-001°)
1.09647819614318e+001	(-2.06126458512783e-004dB,-3.94725905666585e-001°)
1.12201845430196e+001	(-2.15840657823489e-004dB,-4.03919951978600e-001°)
1.14815362149688e+001	(-2.26012649950675e-004dB,-4.13328133602403e-001°)
1.17489755493953e+001	(-2.36664007766021e-004dB,-4.22955436849882e-001°)
1.20226443461741e+001	(-2.47817320606662e-004dB,-4.32806964068908e-001°)
1.23026877081238e+001	(-2.59496242192809e-004dB,-4.42887936338276e-001°)
1.25892541179416e+001	(-2.71725540731532e-004dB,-4.53203696224871e-001°)
1.28824955169313e+001	(-2.84531151446072e-004dB,-4.63759710604440e-001°)
1.31825673855640e+001	(-2.97940231529900e-004dB,-4.74561573547435e-001°)
1.34896288259165e+001	(-3.11981217714785e-004dB,-4.85615009271375e-001°)
1.38038426460288e+001	(-3.26683886536997e-004dB,-4.96925875161232e-001°)
1.41253754462275e+001	(-3.42079417444652e-004dB,-5.08500164859388e-001°)
1.44543977074592e+001	(-3.58200458875720e-004dB,-5.20344011426701e-001°)
1.47910838816820e+001	(-3.75081197446846e-004dB,-5.32463690576300e-001°)
1.51356124843620e+001	(-3.92757430388361e-004dB,-5.44865623981716e-001°)
1.54881661891248e+001	(-4.11266641414881e-004dB,-5.57556382661028e-001°)
1.58489319246111e+001	(-4.30648080134151e-004dB,-5.70542690438716e-001°)
1.62181009735892e+001	(-4.50942845215445e-004dB,-5.83831427486934e-001°)
1.65958690743755e+001	(-4.72193971460760e-004dB,-5.97429633947998e-001°)
1.69824365246174e+001	(-4.94446520976103e-004dB,-6.11344513639862e-001°)
1.73780082874937e+001	(-5.17747678637332e-004dB,-6.25583437846420e-001°)
1.77827941003892e+001	(-5.42146852031562e-004dB,-6.40153949194526e-001°)
1.81970085860998e+001	(-5.67695776124668e-004dB,-6.55063765619607e-001°)
1.86208713666286e+001	(-5.94448622820593e-004dB,-6.70320784421833e-001°)
1.90546071796324e+001	(-6.22462115708472e-004dB,-6.85933086414820e-001°)
1.94984459975804e+001	(-6.51795650170210e-004dB,-7.01908940168874e-001°)
1.99526231496887e+001	(-6.82511419168799e-004dB,-7.18256806350836e-001°)
2.04173794466952e+001	(-7.14674544924935e-004dB,-7.34985342162614e-001°)
2.08929613085403e+001	(-7.48353216804382e-004dB,-7.52103405880541e-001°)
2.13796208950222e+001	(-7.83618835668225e-004dB,-7.69620061497698e-001°)
2.18776162394954e+001	(-8.20546165020302e-004dB,-7.87544583471437e-001°)
2.23872113856833e+001	(-8.59213489258270e-004dB,-8.05886461578317e-001°)
2.29086765276776e+001	(-8.99702779357088e-004dB,-8.24655405878748e-001°)
2.34422881531991e+001	(-9.42099866325513e-004dB,-8.43861351793634e-001°)
2.39883291901948e+001	(-9.86494622837074e-004dB,-8.63514465295400e-001°)
2.45470891568502e+001	(-1.03298115336786e-003dB,-8.83625148215749e-001°)
2.51188643150957e+001	(-1.08165799327878e-003dB,-9.04204043672604e-001°)
2.57039578276885e+001	(-1.13262831722513e-003dB,-9.25262041618676e-001°)
2.63026799189537e+001	(-1.18600015738207e-003dB,-9.46810284514150e-001°)
2.69153480392690e+001	(-1.24188663188175e-003dB,-9.68860173126029e-001°)
2.75422870333815e+001	(-1.30040618398713e-003dB,-9.91423372456671e-001°)
2.81838293126444e+001	(-1.36168283248003e-003dB,-1.01451181780413e+000°)
2.88403150312659e+001	(-1.42584643379679e-003dB,-1.03813772095693e+000°)
2.95120922666637e+001	(-1.49303295646446e-003dB,-1.06231357652585e+000°)
3.01995172040200e+001	(-1.56338476838413e-003dB,-1.08705216841556e+000°)
3.09029543251358e+001	(-1.63705093760806e-003dB,-1.11236657643859e+000°)
3.16227766016837e+001	(-1.71418754718454e-003dB,-1.13827018307453e+000°)
3.23593656929627e+001	(-1.79495802477215e-003dB,-1.16477668037720e+000°)
3.31131121482590e+001	(-1.87953348768854e-003dB,-1.19190007703239e+000°)
3.38844156139201e+001	(-1.96809310410476e-003dB,-1.21965470556921e+000°)
3.46736850452530e+001	(-2.06082447115869e-003dB,-1.24805522972762e+000°)
3.54813389233574e+001	(-2.15792401075657e-003dB,-1.27711665198510e+000°)
3.63078054770100e+001	(-2.25959738389402e-003dB,-1.30685432124515e+000°)
3.71535229097171e+001	(-2.36605992433907e-003dB,-1.33728394069055e+000°)
3.80189396320559e+001	(-2.47753709260173e-003dB,-1.36842157580415e+000°)
3.89045144994279e+001	(-2.59426495110648e-003dB,-1.40028366255995e+000°)
3.98107170553495e+001	(-2.71649066155596e-003dB,-1.43288701578730e+000°)
4.07380277804111e+001	(-2.84447300552580e-003dB,-1.46624883771106e+000°)
4.16869383470333e+001	(-2.97848292934415e-003dB,-1.50038672667035e+000°)
4.26579518801591e+001	(-3.11880411438932e-003dB,-1.53531868601871e+000°)
4.36515832240164e+001	(-3.26573357396531e-003dB,-1.57106313320826e+000°)
4.46683592150961e+001	(-3.41958227801583e-003dB,-1.60763890906065e+000°)
4.57088189614873e+001	(-3.58067580689928e-003dB,-1.64506528722718e+000°)
4.67735141287196e+001	(-3.74935503562005e-003dB,-1.68336198384076e+000°)
4.78630092322636e+001	(-3.92597684986799e-003dB,-1.72254916736209e+000°)
4.89778819368444e+001	(-4.11091489535949e-003dB,-1.76264746862243e+000°)
5.01187233627270e+001	(-4.30456036199163e-003dB,-1.80367799106519e+000°)
5.12861383991362e+001	(-4.50732280438779e-003dB,-1.84566232118850e+000°)
5.24807460249770e+001	(-4.71963100052548e-003dB,-1.88862253919085e+000°)
5.37031796370250e+001	(-4.94193385016232e-003dB,-1.93258122982154e+000°)
5.49540873857622e+001	(-5.17470131487711e-003dB,-1.97756149343777e+000°)
5.62341325190346e+001	(-5.41842540162096e-003dB,-2.02358695726994e+000°)
5.75439937337154e+001	(-5.67362119175898e-003dB,-2.07068178689638e+000°)
5.88843655355586e+001	(-5.94082791763855e-003dB,-2.11887069792886e+000°)
6.02559586074355e+001	(-6.22061008885674e-003dB,-2.16817896790957e+000°)
6.16595001861479e+001	(-6.51355867046912e-003dB,-2.21863244842045e+000°)
6.30957344480190e+001	(-6.82029231546337e-003dB,-2.27025757740499e+000°)
6.45654229034652e+001	(-7.14145865393473e-003dB,-2.32308139170280e+000°)
6.60693448007593e+001	(-7.47773564152314e-003dB,-2.37713153979654e+000°)
6.76082975391978e+001	(-7.82983296973795e-003dB,-2.43243629477051e+000°)
6.91830970918933e+001	(-8.19849354095636e-003dB,-2.48902456748002e+000°)
7.07945784384134e+001	(-8.58449501092076e-003dB,-2.54692591992987e+000°)
7.24435960074986e+001	(-8.98865140180509e-003dB,-2.60617057886005e+000°)
7.41310241300914e+001	(-9.41181478887474e-003dB,-2.66678944953618e+000°)
7.58577575029180e+001	(-9.85487706407106e-003dB,-2.72881412974153e+000°)
7.76247116628688e+001	(-1.03187717798172e-002dB,-2.79227692396715e+000°)
7.94328234724277e+001	(-1.08044760766291e-002dB,-2.85721085779556e+000°)
8.12830516164095e+001	(-1.13130126981097e-002dB,-2.92364969247307e+000°)
8.31763771102667e+001	(-1.18454520971851e-002dB,-2.99162793966493e+000°)
8.51138038202372e+001	(-1.24029146374662e-002dB,-3.06118087638662e+000°)
8.70963589956076e+001	(-1.29865728938732e-002dB,-3.13234456010368e+000°)
8.91250938133741e+001	(-1.35976540567561e-002dB,-3.20515584399171e+000°)
9.12010839355905e+001	(-1.42374424439016e-002dB,-3.27965239234683e+000°)
9.33254300796986e+001	(-1.49072821250350e-002dB,-3.35587269613589e+000°)
9.54992586021431e+001	(-1.56085796635306e-002dB,-3.43385608867478e+000°)
9.77237220955805e+001	(-1.63428069802487e-002dB,-3.51364276142127e+000°)
9.99999999999995e+001	(-1.71115043445819e-002dB,-3.59527377986816e+000°)
1.02329299228075e+002	(-1.79162834979784e-002dB,-3.67879109952033e+000°)
1.04712854805089e+002	(-1.87588309153702e-002dB,-3.76423758193831e+000°)
1.07151930523760e+002	(-1.96409112101449e-002dB,-3.85165701082860e+000°)
1.09647819614318e+002	(-2.05643706884315e-002dB,-3.94109410815991e+000°)
1.12201845430196e+002	(-2.15311410587516e-002dB,-4.03259455028165e+000°)
1.14815362149688e+002	(-2.25432433031170e-002dB,-4.12620498401975e+000°)
1.17489755493952e+002	(-2.36027917160246e-002dB,-4.22197304272187e+000°)
1.20226443461741e+002	(-2.47119981178196e-002dB,-4.31994736222229e+000°)
1.23026877081237e+002	(-2.58731762491900e-002dB,-4.42017759669375e+000°)
1.25892541179416e+002	(-2.70887463536595e-002dB,-4.52271443435094e+000°)
1.28824955169313e+002	(-2.83612399551812e-002dB,-4.62760961296761e+000°)
1.31825673855640e+002	(-2.96933048380504e-002dB,-4.73491593516566e+000°)
1.34896288259165e+002	(-3.10877102365711e-002dB,-4.84468728343186e+000°)
1.38038426460288e+002	(-3.25473522419898e-002dB,-4.95697863481385e+000°)
1.41253754462275e+002	(-3.40752594344541e-002dB,-5.07184607524366e+000°)
1.44543977074592e+002	(-3.56745987477716e-002dB,-5.18934681343271e+000°)
1.47910838816820e+002	(-3.73486815749738e-002dB,-5.30953919427838e+000°)
1.51356124843620e+002	(-3.91009701226994e-002dB,-5.43248271171749e+000°)
1.54881661891247e+002	(-4.09350840225534e-002dB,-5.55823802095735e+000°)
1.58489319246110e+002	(-4.28548072076154e-002dB,-5.68686695001034e+000°)
1.62181009735892e+002	(-4.48640950623596e-002dB,-5.81843251045209e+000°)
1.65958690743755e+002	(-4.69670818541782e-002dB,-5.95299890731836e+000°)
1.69824365246173e+002	(-4.91680884547558e-002dB,-6.09063154804949e+000°)
1.73780082874936e+002	(-5.14716303594274e-002dB,-6.23139705038507e+000°)
1.77827941003891e+002	(-5.38824260125517e-002dB,-6.37536324910512e+000°)
1.81970085860997e+002	(-5.64054054468313e-002dB,-6.52259920150709e+000°)
1.86208713666286e+002	(-5.90457192442401e-002dB,-6.67317519150081e+000°)
1.90546071796323e+002	(-6.18087478260275e-002dB,-6.82716273219595e+000°)
1.94984459975803e+002	(-6.47001110789122e-002dB,-6.98463456684864e+000°)
1.99526231496887e+002	(-6.77256783242159e-002dB,-7.14566466802575e+000°)
2.04173794466952e+002	(-7.08915786361926e-002dB,-7.31032823483662e+000°)
2.08929613085403e+002	(-7.42042115153438e-002dB,-7.47870168807296e+000°)
2.13796208950222e+002	(-7.76702579217383e-002dB,-7.65086266308869e+000°)
2.18776162394954e+002	(-8.12966916727484e-002dB,-7.82689000024145e+000°)
2.23872113856832e+002	(-8.50907912087429e-002dB,-8.00686373270781e+000°)
2.29086765276776e+002	(-8.90601517292219e-002dB,-8.19086507147381e+000°)
2.34422881531991e+002	(-9.32126977009173e-002dB,-8.37897638729180e+000°)
2.39883291901947e+002	(-9.75566957380725e-002dB,-8.57128118938411e+000°)
2.45470891568501e+002	(-1.02100767853743e-001dB,-8.76786410066248e+000°)
2.51188643150956e+002	(-1.06853905079450e-001dB,-8.96881082922126e+000°)
2.57039578276885e+002	(-1.11825481448761e-001dB,-9.17420813585105e+000°)
2.63026799189536e+002	(-1.17025268338492e-001dB,-9.38414379730770e+000°)
2.69153480392690e+002	(-1.22463449159117e-001dB,-9.59870656506033e+000°)
2.75422870333815e+002	(-1.28150634383643e-001dB,-9.81798611923043e+000°)
2.81838293126443e+002	(-1.34097876901683e-001dB,-1.00420730174229e+001°)
2.88403150312659e+002	(-1.40316687682656e-001dB,-1.02710586381389e+001°)
2.95120922666637e+002	(-1.46819051729000e-001dB,-1.05050351184489e+001°)
3.01995172040200e+002	(-1.53617444297026e-001dB,-1.07440952855960e+001°)
3.09029543251357e+002	(-1.60724847359354e-001dB,-1.09883325821872e+001°)
3.16227766016836e+002	(-1.68154766279122e-001dB,-1.12378409846241e+001°)
3.23593656929626e+002	(-1.75921246661843e-001dB,-1.14927149144147e+001°)
3.31131121482589e+002	(-1.84038891346375e-001dB,-1.17530491420026e+001°)
3.38844156139200e+002	(-1.92522877491627e-001dB,-1.20189386827439e+001°)
3.46736850452529e+002	(-2.01388973710392e-001dB,-1.22904786846573e+001°)
3.54813389233573e+002	(-2.10653557196317e-001dB,-1.25677643075742e+001°)
3.63078054770099e+002	(-2.20333630784084e-001dB,-1.28508905933112e+001°)
3.71535229097170e+002	(-2.30446839876770e-001dB,-1.31399523264948e+001°)
3.80189396320558e+002	(-2.41011489167770e-001dB,-1.34350438856692e+001°)
3.89045144994278e+002	(-2.52046559077883e-001dB,-1.37362590843301e+001°)
3.98107170553494e+002	(-2.63571721820993e-001dB,-1.40436910015371e+001°)
4.07380277804110e+002	(-2.75607357004269e-001dB,-1.43574318017743e+001°)
4.16869383470332e+002	(-2.88174566661192e-001dB,-1.46775725437471e+001°)
4.26579518801589e+002	(-3.01295189607597e-001dB,-1.50042029778304e+001°)
4.36515832240163e+002	(-3.14991815002916e-001dB,-1.53374113319110e+001°)
4.46683592150960e+002	(-3.29287794990364e-001dB,-1.56772840854023e+001°)
4.57088189614872e+002	(-3.44207256281429e-001dB,-1.60239057312523e+001°)
4.67735141287195e+002	(-3.59775110541624e-001dB,-1.63773585258113e+001°)
4.78630092322635e+002	(-3.76017063425990e-001dB,-1.67377222264813e+001°)
4.89778819368443e+002	(-3.92959622104632e-001dB,-1.71050738171306e+001°)
5.01187233627268e+002	(-4.10630101110543e-001dB,-1.74794872213250e+001°)
5.12861383991361e+002	(-4.29056626334268e-001dB,-1.78610330035060e+001°)
5.24807460249769e+002	(-4.48268136982846e-001dB,-1.82497780583291e+001°)
5.37031796370249e+002	(-4.68294385313811e-001dB,-1.86457852884709e+001°)
5.49540873857620e+002	(-4.89165933949354e-001dB,-1.90491132713159e+001°)
5.62341325190345e+002	(-5.10914150570772e-001dB,-1.94598159150422e+001°)
5.75439937337152e+002	(-5.33571199789715e-001dB,-1.98779421047483e+001°)
5.88843655355584e+002	(-5.57170031990175e-001dB,-2.03035353393878e+001°)
6.02559586074353e+002	(-5.81744368934443e-001dB,-2.07366333604174e+001°)
6.16595001861477e+002	(-6.07328685926728e-001dB,-2.11772677732041e+001°)
6.30957344480188e+002	(-6.33958190331201e-001dB,-2.16254636623914e+001°)
6.45654229034650e+002	(-6.61668796245731e-001dB,-2.20812392025780e+001°)
6.60693448007591e+002	(-6.90497095140007e-001dB,-2.25446052658248e+001°)
6.76082975391976e+002	(-7.20480322276339e-001dB,-2.30155650276732e+001°)
6.91830970918931e+002	(-7.51656318743991e-001dB,-2.34941135735220e+001°)
7.07945784384132e+002	(-7.84063488953292e-001dB,-2.39802375073812e+001°)
7.24435960074984e+002	(-8.17740753454384e-001dB,-2.44739145651867e+001°)
7.41310241300911e+002	(-8.52727496967117e-001dB,-2.49751132350204e+001°)
7.58577575029177e+002	(-8.89063511533909e-001dB,-2.54837923867411e+001°)
7.76247116628685e+002	(-9.26788934735704e-001dB,-2.59999009136747e+001°)
7.94328234724275e+002	(-9.65944182943351e-001dB,-2.65233773891507e+001°)
8.12830516164092e+002	(-1.00656987961195e+000dB,-2.70541497407908e+001°)
8.31763771102664e+002	(-1.04870677866439e+000dB,-2.75921349455598e+001°)
8.51138038202369e+002	(-1.09239568305221e+000dB,-2.81372387486669e+001°)
8.70963589956073e+002	(-1.13767735862649e+000dB,-2.86893554094653e+001°)
8.91250938133738e+002	(-1.18459244349892e+000dB,-2.92483674775223e+001°)
9.12010839355902e+002	(-1.23318135312265e+000dB,-2.98141456020317e+001°)
9.33254300796983e+002	(-1.28348418137377e+000dB,-3.03865483777001e+001°)
9.54992586021428e+002	(-1.33554059796686e+000dB,-3.09654222301661e+001°)
9.77237220955802e+002	(-1.38938974259097e+000dB,-3.15506013438955e+001°)
9.99999999999991e+002	(-1.44507011620527e+000dB,-3.21419076353418e+001°)
1.02329299228075e+003	(-1.50261946998574e+000dB,-3.27391507739605e+001°)
1.04712854805089e+003	(-1.56207469246444e+000dB,-3.33421282534286e+001°)
1.07151930523760e+003	(-1.62347169545048e+000dB,-3.39506255151309e+001°)
1.09647819614318e+003	(-1.68684529936638e+000dB,-3.45644161256525e+001°)
1.12201845430195e+003	(-1.75222911867288e+000dB,-3.51832620096435e+001°)
1.14815362149687e+003	(-1.81965544808986e+000dB,-3.58069137390205e+001°)
1.17489755493952e+003	(-1.88915515034977e+000dB,-3.64351108790251e+001°)
1.20226443461740e+003	(-1.96075754624063e+000dB,-3.70675823911882e+001°)
1.23026877081237e+003	(-2.03449030770995e+000dB,-3.77040470927534e+001°)
1.25892541179416e+003	(-2.11037935480567e+000dB,-3.83442141715948e+001°)
1.28824955169312e+003	(-2.18844875722682e+000dB,-3.89877837551366e+001°)
1.31825673855640e+003	(-2.26872064124359e+000dB,-3.96344475312489e+001°)
1.34896288259164e+003	(-2.35121510272379e+000dB,-4.02838894185626e+001°)
1.38038426460287e+003	(-2.43595012697101e+000dB,-4.09357862831264e+001°)
1.41253754462274e+003	(-2.52294151603761e+000dB,-4.15898086978312e+001°)
1.44543977074591e+003	(-2.61220282412540e+000dB,-4.22456217405520e+001°)
1.47910838816819e+003	(-2.70374530162730e+000dB,-4.29028858265259e+001°)
1.51356124843619e+003	(-2.79757784829549e+000dB,-4.35612575700877e+001°)
1.54881661891247e+003	(-2.89370697594751e+000dB,-4.42203906705502e+001°)
1.58489319246110e+003	(-2.99213678104050e+000dB,-4.48799368167265e+001°)
1.62181009735891e+003	(-3.09286892735828e+000dB,-4.55395466043750e+001°)
1.65958690743754e+003	(-3.19590263896652e+000dB,-4.61988704606915e+001°)
1.69824365246173e+003	(-3.30123470349916e+000dB,-4.68575595698907e+001°)
1.73780082874936e+003	(-3.40885948574664e+000dB,-4.75152667939016e+001°)
1.77827941003891e+003	(-3.51876895142398e+000dB,-4.81716475822669e+001°)
1.81970085860997e+003	(-3.63095270090629e+000dB,-4.88263608654581e+001°)
1.86208713666285e+003	(-3.74539801263196e+000dB,-4.94790699260211e+001°)
1.90546071796323e+003	(-3.86208989579121e+000dB,-5.01294432422244e+001°)
1.94984459975803e+003	(-3.98101115184051e+000dB,-5.07771552992044e+001°)
1.99526231496886e+003	(-4.10214244431340e+000dB,-5.14218873629765e+001°)
2.04173794466951e+003	(-4.22546237633567e+000dB,-5.20633282131002e+001°)
2.08929613085402e+003	(-4.35094757519882e+000dB,-5.27011748302461e+001°)
2.13796208950221e+003	(-4.47857278330101e+000dB,-5.33351330354058e+001°)
2.18776162394953e+003	(-4.60831095472871e+000dB,-5.39649180779946e+001°)
2.23872113856832e+003	(-4.74013335672668e+000dB,-5.45902551706280e+001°)
2.29086765276775e+003	(-4.87400967528711e+000dB,-5.52108799688861e+001°)
2.34422881531990e+003	(-5.00990812408209e+000dB,-5.58265389949088e+001°)
2.39883291901947e+003	(-5.14779555596531e+000dB,-5.64369900041898e+001°)
2.45470891568501e+003	(-5.28763757627973e+000dB,-5.70420022954392e+001°)
2.51188643150955e+003	(-5.42939865722650e+000dB,-5.76413569638675e+001°)
2.57039578276884e+003	(-5.57304225257633e+000dB,-5.82348470986972e+001°)
2.63026799189535e+003	(-5.71853091203681e+000dB,-5.88222779261264e+001°)
2.69153480392689e+003	(-5.86582639462726e+000dB,-5.94034668993516e+001°)
2.75422870333814e+003	(-6.01488978045527e+000dB,-5.99782437376009e+001°)
2.81838293126442e+003	(-6.16568158033566e+000dB,-6.05464504164262e+001°)
2.88403150312658e+003	(-6.31816184274212e+000dB,-6.11079411117626e+001°)
2.95120922666635e+003	(-6.47229025763298e+000dB,-6.16625821004769e+001°)
3.01995172040198e+003	(-6.62802625674565e+000dB,-6.22102516202960e+001°)
